postId,pageName,text,title,subtitle,stars,source,date,latitude,longitude,Brand,Sub-Category
R1NVOATDSAAOBY,Dr. Scholl's Shoes Women's Ruler Loafer,Very little support. I don't expect them to last long.,"2.0 out of 5 stars
 Cheaply made.",,2,Amazon Review,2023-11-01T00:00:00.000Z,,,drscholls,Flats
R3HVUTQD7VSPNZ,Dr. Scholl's Shoes Women's Ruler Loafer,"These shoes have no support for arches, and are not comfortable. Very pointed toe caused discomfort. Sent them back.","2.0 out of 5 stars
 Not Comfortable",,2,Amazon Review,2023-10-31T00:00:00.000Z,,,drscholls,Flats
R1R0M96BN64HKB,Dr. Scholl's Shoes Women's Ruler Loafer,"Those are one of the most comfortable shoes I have ever worn! I have wide feet because of the bunions, and it is extremely hard for me to find comfortable shoes. But I can spend all day on my feet or walking lots of steps in these! And they are pretty durable, which is another plus.","5.0 out of 5 stars
 Very comfortable",,5,Amazon Review,2023-10-31T00:00:00.000Z,,,drscholls,Flats
R3V5NTOBBKOQ7T,Dr. Scholl's Shoes Women's Ruler Loafer,Good- just remember your no show socks!,"4.0 out of 5 stars
 Good for meeting",,4,Amazon Review,2023-10-28T23:00:00.000Z,,,drscholls,Flats
RGC7X7XSAFKU7,Dr. Scholl's Shoes Women's Ruler Loafer,Excelente,"5.0 out of 5 stars
 La comodidad",,5,Amazon Review,2023-10-28T23:00:00.000Z,,,drscholls,Flats
R2VSKJT8DFNPWD,Dr. Scholl's Shoes Women's Ruler Loafer,These shoes are just what I was looking. They're great for work in an office and for outings on the weekend. I'm looking forward to putting cute socks with them when the weather gets colder. I have flat feet and the support is just right and the inside is soft and comfy! Highly recommend! I wear an 8 1/2 and I sized up to a 9 and they're perfect!,"5.0 out of 5 stars
 Love these shoes!",,5,Amazon Review,2023-10-28T23:00:00.000Z,,,drscholls,Flats
R34AR9SEL56WTR,Dr. Scholl's Shoes Women's Ruler Loafer,Most uncomfortable shoes I’ve ever bought,"1.0 out of 5 stars
 The hurt when waking and Not right to size",,1,Amazon Review,2023-10-28T23:00:00.000Z,,,drscholls,Flats
R1A54OEX6GFKZ0,Dr. Scholl's Shoes Women's Ruler Loafer,"I purchased this Dr Scholl loafer last fall at a local shoe store, in black. Since I knew what size I needed, I was confident in ordering that same size in the grey/khaki shade. It's more khaki in color to my eyes than anything. What bothers me is the shipping. They were not in a shoe box. They were in a plastic bag, shoved into a white Amazon flimsy mailer. When they arrived on my doorstep, they were semi-crushed and actually appear that they may have been worn before. There is some debris on the bottom of each shoe, and a small black looking smudge/scuff mark on one shoe. I do not expect to pay for new shoes, and have them come in all wrinkled and crumpled because Amazon was too cheap to send them in their box.","4.0 out of 5 stars
 Shoe is fine, my second pair, but shipping was terrible",,4,Amazon Review,2023-10-26T23:00:00.000Z,,,drscholls,Flats
RNEJBMN8AT4VG,Dr. Scholl's Shoes Women's Ruler Loafer,They look good & comfortable,"4.0 out of 5 stars
 Perfect",,4,Amazon Review,2023-10-23T23:00:00.000Z,,,drscholls,Flats
R2H2CAW8DKMX2T,Dr. Scholl's Shoes Women's Ruler Loafer,I really like them. I think they still need some wearing into but overall I'm happy with my purchase.,"4.0 out of 5 stars
 Size is just right.",,4,Amazon Review,2023-10-18T23:00:00.000Z,,,drscholls,Flats
RZVY0BG08Q74Z,Dr. Scholl's Shoes Women's Ruler Loafer,Not truth size,"2.0 out of 5 stars
 Not true to size",,2,Amazon Review,2023-10-17T23:00:00.000Z,,,drscholls,Flats
R2JMZ2NOTSB2J9,Dr. Scholl's Shoes Women's Ruler Loafer,"This is a nice shoe, and a good value. A wide would've been better for me due to my bunions, but was not available in my size. There is some good give in the upper, and the comfort improves as I wear them around the house. Arch support isn't great; the bottoms are a bit slippery. That being said, for the occasions I would wear these, I think they will work. I would not wear these if I was going to do a lot of walking.","4.0 out of 5 stars
 Like the look of the shoe",,4,Amazon Review,2023-10-17T23:00:00.000Z,,,drscholls,Flats
R374XMZX32PF8T,Dr. Scholl's Shoes Women's Ruler Loafer,"Purchased in January 2023, worn a few times per month in an office setting (nothing strenuous), 10 months later the sole is starting to separate from the shoe.","1.0 out of 5 stars
 Not durable",,1,Amazon Review,2023-10-16T23:00:00.000Z,,,drscholls,Flats
RDDKURN2FIOQB,Dr. Scholl's Shoes Women's Ruler Loafer,"I don't want to wear boots in the fall. These have a boot look without the boots. Look great with boot cut jeans. I have wide feet, but bought these to take a chance. Fit well when I first put them on. Walked all day without any complaints. Would buy again.","5.0 out of 5 stars
 Nice with boot cut jeans",,5,Amazon Review,2023-10-16T23:00:00.000Z,,,drscholls,Flats
R2HZM5M5O3QIWG,Dr. Scholl's Shoes Women's Ruler Loafer,"The shoes aren’t black they are more of a grayish color, which isn’t what I expected. They continually rub the black of my foot, although size wise they fit fine. I wouldn’t buy them again.","2.0 out of 5 stars
 Not the most comfortable shoe",,2,Amazon Review,2023-10-16T23:00:00.000Z,,,drscholls,Flats
R3JBDODQ4ABW59,Dr. Scholl's Shoes Women's Ruler Loafer,"They are comfortable, and I wear them to work everyday. I work in an office setting. The souls of both shoes have almost completely fallen off. Today is October 16th and I got them delivered and wore them for the first time on August 10th.","2.0 out of 5 stars
 Broke within 2 months",,2,Amazon Review,2023-10-15T23:00:00.000Z,,,drscholls,Flats
R12TDEBRTH1618,Dr. Scholl's Shoes Women's Ruler Loafer,"These are very comfortable, I wear an 8, and that’s what I ordered and they fit perfectly. I can wear these with jeans or dress pants. The soles are nice grippy.","5.0 out of 5 stars
 Very comfortable",,5,Amazon Review,2023-10-15T23:00:00.000Z,,,drscholls,Flats
RYWYLHMUJVSCV,Dr. Scholl's Shoes Women's Ruler Loafer,"Very cute and relatively comfortable…just a tad narrow,. Would be more comfortable if wider.","4.0 out of 5 stars
 Tad bit narrow",,4,Amazon Review,2023-10-14T23:00:00.000Z,,,drscholls,Flats
RWN16THOFYXON,Dr. Scholl's Shoes Women's Ruler Loafer,I love these shoes so much. True to size and so comfortable,"5.0 out of 5 stars
 Love",,5,Amazon Review,2023-10-14T23:00:00.000Z,,,drscholls,Flats
R3T9L8B3IV22J0,Dr. Scholl's Shoes Women's Ruler Loafer,These shoes are very comfortable! Love them.,"5.0 out of 5 stars
 Comfortable",,5,Amazon Review,2023-10-13T23:00:00.000Z,,,drscholls,Flats
R414XJUDE3QNZ,Dr. Scholl's Shoes Women's Ruler Loafer,"Refer to pictures. This is what the soles do inside the shoe after just a few wears. As you can see in the picture, I haven't even wore the tread off the bottom before the sole fabric came apart. It would seem a company that actually makes and sells soles for shoes would make a more durable sole in their brand of shoe. Now what, am I supposed to buy a sole from this company also in order to try to wear their shoe. More money for the company I guess. What a rip off.","1.0 out of 5 stars
 No Good",,1,Amazon Review,2023-10-12T23:00:00.000Z,,,drscholls,Flats
R1T6RDL1MIG2PV,Dr. Scholl's Shoes Women's Ruler Loafer,"I bought the same bootie in tan last fall. I couldn't afford to buy both the tan and black at the same time, or else I would have! The black pair arrived yesterday - just in time for a picture perfect Fall Sunday!","5.0 out of 5 stars
 Stylish and Comfortable Bootie",,5,Amazon Review,2023-10-07T23:00:00.000Z,,,drscholls,Flats
R3061KLM5L0IM0,Dr. Scholl's Shoes Women's Ruler Loafer,Love them!! Super confortable and look great with everything! I got them to use at work and I ended up using them for everything,"5.0 out of 5 stars
 Perfect!",,5,Amazon Review,2023-10-06T23:00:00.000Z,,,drscholls,Flats
R1RS6OGXBUBM8H,Dr. Scholl's Shoes Women's Ruler Loafer,Just received them. Try them on and too tight. Need to size up,"3.0 out of 5 stars
 Size up",,3,Amazon Review,2023-10-03T23:00:00.000Z,,,drscholls,Flats
RX27DFT7SZ0WV,Dr. Scholl's Shoes Women's Ruler Loafer,Comfortable and great fit. Great looking shoes,"5.0 out of 5 stars
 Perfect",,5,Amazon Review,2023-10-02T23:00:00.000Z,,,drscholls,Flats
R4YJAJ45A66A9,Dr. Scholl's Shoes Women's Ruler Loafer,"Absolutely love these shoes - where exactly what I was looking for, a fancy, practical, comfortable shoe.","5.0 out of 5 stars
 Comfortable and stylish",,5,Amazon Review,2023-09-30T23:00:00.000Z,,,drscholls,Flats
R218HN0HYXZ79K,Dr. Scholl's Shoes Women's Webster Loafer,I like to use it everyday,"5.0 out of 5 stars
 Comfortable",,5,Amazon Review,2024-04-07T23:00:00.000Z,,,drscholls,Flats
R3BD2AQJUL6ZLR,Dr. Scholl's Shoes Women's Webster Loafer,Comfortable,"5.0 out of 5 stars
 True to size",,5,Amazon Review,2024-04-07T23:00:00.000Z,,,drscholls,Flats
R2VO705F6GFNY4,Dr. Scholl's Shoes Women's Webster Loafer,"I really like the support and comfort of the shoes, however, after walking in them (not super frequently) for maybe up to a mile over the span of an 8 hour shift, the back of my ankle was tore up. Even wearing socks does not help. I don’t love the design on these. I will try and wear them more to break them in better but it’s definitely something to be aware of.","3.0 out of 5 stars
 Ouch",,3,Amazon Review,2024-04-03T23:00:00.000Z,,,drscholls,Flats
R2GJBTZGWXKETD,Dr. Scholl's Shoes Women's Webster Loafer,"Purchased same pair last year in a different color. Just tried them on and wore them around the house for a few minutes and my feet were in such pain because they are too narrow. Not like the first pair I bought. I want to return them, but I threw the box away! Can’t figure out how to contact the seller to ask if I can return without the box. Frustrated.","2.0 out of 5 stars
 Too Narrow!!",,2,Amazon Review,2024-04-02T23:00:00.000Z,,,drscholls,Flats
R1K8BRBHQ3GM5H,Dr. Scholl's Shoes Women's Webster Loafer,These shoes are actually comfortable to be in all day !,"5.0 out of 5 stars
 Comfy",,5,Amazon Review,2024-04-01T23:00:00.000Z,,,drscholls,Flats
R2HCIYAZ8JU59A,Dr. Scholl's Shoes Women's Webster Loafer,"Get it. Very stylish, comfortable and just sharp! I am a professor, and even my young college students commented on how cute it is. Durable and professional. LOVE them!","5.0 out of 5 stars
 I LOVE this shoe",,5,Amazon Review,2024-03-30T00:00:00.000Z,,,drscholls,Flats
R1Y8E99J5U9V6L,Dr. Scholl's Shoes Women's Webster Loafer,"I think my pair are two different sizes
One of them slips very badly and feels a size bigger","3.0 out of 5 stars
 Odd size",,3,Amazon Review,2024-03-29T00:00:00.000Z,,,drscholls,Flats
R2SNTOXJ7I5FL8,Dr. Scholl's Shoes Women's Webster Loafer,"I get so many compliments on these shoes! I ordered a 7.5 wide, which I typically need, but these do run a little wider than I was expecting. I should have gone down a 1/2 size. Other than that I love the shoes! Very comfortable.","5.0 out of 5 stars
 Great loafers",,5,Amazon Review,2024-03-27T00:00:00.000Z,,,drscholls,Flats
RDCMYNWOTUMQ8,Dr. Scholl's Shoes Women's Webster Loafer,"It's very nice, but it bothers me in the bunions and sometimes it's uncomfortable. I ordered 8 because I said they run big, but that's not the case.","3.0 out of 5 stars
 Normal",,3,Amazon Review,2024-03-27T00:00:00.000Z,,,drscholls,Flats
RQZTI7POFIRD3,Dr. Scholl's Shoes Women's Webster Loafer,Beautiful shoe very comfortable however it runs big so by exact or a size under,"5.0 out of 5 stars
 Great pair",,5,Amazon Review,2024-03-25T00:00:00.000Z,,,drscholls,Flats
R1U5J86KELYTE7,Dr. Scholl's Shoes Women's Webster Loafer,Very complementary & very comfortable,"5.0 out of 5 stars
 Looks great with pants as well as dresses",,5,Amazon Review,2023-12-01T00:00:00.000Z,,,drscholls,Flats
R1L1NDB5HKHBVS,Dr. Scholl's Shoes Women's Webster Loafer,These shoes are comfortable and so cute! Very good quality!!,"5.0 out of 5 stars
 Awesome",,5,Amazon Review,2023-11-30T00:00:00.000Z,,,drscholls,Flats
R2QF27LPLMV65F,Dr. Scholl's Shoes Women's Webster Loafer,I get the most compliments even from the younger generation. I love this shoe for its style and comfort,"5.0 out of 5 stars
 Very comfortable",,5,Amazon Review,2023-11-29T00:00:00.000Z,,,drscholls,Flats
R1BOZ429OFQZ47,Dr. Scholl's Shoes Women's Webster Loafer,"I'm an 11w. I ordered that size but it was still a little narrow and short.
It is a very cute shoe though. Well made. I wish it fit my foot.","2.0 out of 5 stars
 Runs a little small",,2,Amazon Review,2023-11-28T00:00:00.000Z,,,drscholls,Flats
R1BL99M73OT0Q8,Dr. Scholl's Shoes Women's Webster Loafer,"I’m so sorry I didn’t return in the window, may I have another chance to return them. They are cute, but too wide for my very narrow foot and don’t stay on my feet. Please let me know if I can send them back. They haven’t been worn and are still in box. I am just so busy and didn’t make it to the return site. Thank u","5.0 out of 5 stars
 Help",,5,Amazon Review,2023-11-25T00:00:00.000Z,,,drscholls,Flats
R21M1BCH0FYDFJ,Dr. Scholl's Shoes Women's Webster Loafer,Great shoe to dress up for the office or casual day.,"5.0 out of 5 stars
 Super comfortable",,5,Amazon Review,2023-11-25T00:00:00.000Z,,,drscholls,Flats
R24BULLRC2ZBXA,Dr. Scholl's Shoes Women's Webster Loafer,Saw this on a friend and loved the way they looked so I bought a pair for myself!! looks great with skirts or jeans. My foot is narrow fits perfect and feels great even after wearing for hours.,"5.0 out of 5 stars
 Must have comfy shoe",,5,Amazon Review,2023-11-23T00:00:00.000Z,,,drscholls,Flats
R21SO6PT2WPOZQ,Dr. Scholl's Shoes Women's Webster Loafer,I love these shoes! So comfortable and sexy shiny ! Yes to the shoe!,"5.0 out of 5 stars
 So comfortable",,5,Amazon Review,2023-11-21T00:00:00.000Z,,,drscholls,Flats
R2D20RUEF7G6A9,Dr. Scholl's Shoes Women's Webster Loafer,Basic footwear for a good price. Fit fine at first wearing. Very comfortable. True to size.,"5.0 out of 5 stars
 Comfortable shoe",,5,Amazon Review,2023-11-20T00:00:00.000Z,,,drscholls,Flats
R1LPJQJT72XOB8,Dr. Scholl's Shoes Women's Webster Loafer,"These shoes are style versatile. You can literally dress them up or down! They can be fashioned for an interview or everyday office work, running errands for the day, or going out with a group of friends. The best part is that they are EXTREMELY COMFORTABLE and I completed all three tasks I mentioned above in one day.. so ALL DAY wear with no feet complaints is just the cherry on top!","5.0 out of 5 stars
 Aesthetically Comfortable",,5,Amazon Review,2023-11-19T00:00:00.000Z,,,drscholls,Flats
RGTE6ORGGEAHR,Dr. Scholl's Shoes Women's Webster Loafer,"I have bad knees due to arthritis and meniscus fraying and am struggling with shoes that are comfortable enough for me to stay in. These are adorable and cushy... my knees don't hurt nearly as bad when I walk because of the springy soles. Very happy, with there were more colors though","5.0 out of 5 stars
 So comfy!!",,5,Amazon Review,2024-03-25T00:00:00.000Z,,,drscholls,Flats
RHFN9NTRVGCVU,Dr. Scholl's Shoes Women's Webster Loafer,"I work in law enforcement, and I needed a nice office shoe that was still comfortable enough to run to meetings or site visits, ECT. This show is not it. I have long skinny feet and these squeeze my feet, they make a weird noise when walking, and they're just not it.
If you sit at a desk all day, it's not a bad purchase but don't waste your money on another closet decoration if your job requires walking further than to and from the car","3.0 out of 5 stars
 Cute but not comfortable",,3,Amazon Review,2024-03-25T00:00:00.000Z,,,drscholls,Flats
RZFPWCCO570UX,Dr. Scholl's Shoes Women's Webster Loafer,"The shoes are very pretty, great for a casual polished look. However, I bought them for work (I can me on my feet and walking for a good part of my work day), and they are very narrow and hard, making them extremely uncomfortable. The patent leather band across the toe box is not flexible, and hurts your feet when wearing it for multiple hours. VERY Cute shoe, not great to be on your feet for long with them though.","3.0 out of 5 stars
 Pretty but uncomfortable",,3,Amazon Review,2024-03-18T00:00:00.000Z,,,drscholls,Flats
R13QK53E4CO8LB,Dr. Scholl's Shoes Women's Webster Loafer,"I ordered wide width.

They are very narrow.
Did not fit.
Returned.","1.0 out of 5 stars
 Runs small",,1,Amazon Review,2024-03-15T00:00:00.000Z,,,drscholls,Flats
